Seed,Day,P_up,Signal,Weight_per_asset,Total_equity_exposure
42,51,0.5589911341667175,1,0.08,0.7999999999999999
42,52,0.5559453964233398,1,0.08,0.7999999999999999
42,53,0.5525931715965271,1,0.08,0.7999999999999999
42,54,0.5571209192276001,1,0.08,0.7999999999999999
42,55,0.557929277420044,1,0.08,0.7999999999999999
42,56,0.5593338012695312,1,0.08,0.7999999999999999
42,57,0.5605184435844421,1,0.08,0.7999999999999999
42,58,0.5602797865867615,1,0.08,0.7999999999999999
42,59,0.5575879216194153,1,0.08,0.7999999999999999
42,60,0.5568941235542297,1,0.08,0.7999999999999999
42,61,0.5551870465278625,1,0.08,0.7999999999999999
42,62,0.5551936626434326,1,0.08,0.7999999999999999
42,63,0.5565045475959778,1,0.08,0.7999999999999999
42,64,0.5598958134651184,1,0.08,0.7999999999999999
42,65,0.5588374137878418,1,0.08,0.7999999999999999
42,66,0.5571237206459045,1,0.08,0.7999999999999999
42,67,0.5559535622596741,1,0.08,0.7999999999999999
42,68,0.5541173815727234,1,0.08,0.7999999999999999
42,69,0.5572989583015442,1,0.08,0.7999999999999999
42,70,0.5551105737686157,1,0.08,0.7999999999999999
42,71,0.5552290678024292,1,0.08,0.7999999999999999
42,72,0.5573492646217346,1,0.08,0.7999999999999999
42,73,0.5548596382141113,1,0.08,0.7999999999999999
42,74,0.5557622909545898,1,0.08,0.7999999999999999
42,75,0.5580310821533203,1,0.08,0.7999999999999999
42,76,0.5575258731842041,1,0.08,0.7999999999999999
42,77,0.5585402250289917,1,0.08,0.7999999999999999
42,78,0.5559070706367493,1,0.08,0.7999999999999999
42,79,0.5564196109771729,1,0.08,0.7999999999999999
42,80,0.5553779602050781,1,0.08,0.7999999999999999
42,81,0.5545886158943176,1,0.08,0.7999999999999999
42,82,0.5562951564788818,1,0.08,0.7999999999999999
42,83,0.555615246295929,1,0.08,0.7999999999999999
42,84,0.5559372901916504,1,0.08,0.7999999999999999
42,85,0.5593509674072266,1,0.08,0.7999999999999999
42,86,0.5577527284622192,1,0.08,0.7999999999999999
42,87,0.5539384484291077,1,0.08,0.7999999999999999
42,88,0.5541073679924011,1,0.08,0.7999999999999999
42,89,0.5568537712097168,1,0.08,0.7999999999999999
42,90,0.5568759441375732,1,0.08,0.7999999999999999
42,91,0.5550264716148376,1,0.08,0.7999999999999999
42,92,0.556125283241272,1,0.08,0.7999999999999999
42,93,0.5586835741996765,1,0.08,0.7999999999999999
42,94,0.5559618473052979,1,0.08,0.7999999999999999
42,95,0.5565972328186035,1,0.08,0.7999999999999999
42,96,0.555341362953186,1,0.08,0.7999999999999999
42,97,0.5581308007240295,1,0.08,0.7999999999999999
42,98,0.5575153827667236,1,0.08,0.7999999999999999
42,99,0.5545819997787476,1,0.08,0.7999999999999999
42,100,0.5568493604660034,1,0.08,0.7999999999999999
42,101,0.55706787109375,1,0.08,0.7999999999999999
42,102,0.5557183623313904,1,0.08,0.7999999999999999
42,103,0.5552809834480286,1,0.08,0.7999999999999999
42,104,0.5560846328735352,1,0.08,0.7999999999999999
42,105,0.555786669254303,1,0.08,0.7999999999999999
42,106,0.5570797324180603,1,0.08,0.7999999999999999
42,107,0.5581338405609131,1,0.08,0.7999999999999999
42,108,0.5586745738983154,1,0.08,0.7999999999999999
42,109,0.5583639144897461,1,0.08,0.7999999999999999
42,110,0.5564456582069397,1,0.08,0.7999999999999999
42,111,0.5576440691947937,1,0.08,0.7999999999999999
42,112,0.5569170713424683,1,0.08,0.7999999999999999
42,113,0.5570665597915649,1,0.08,0.7999999999999999
42,114,0.5561124086380005,1,0.08,0.7999999999999999
42,115,0.5551031827926636,1,0.08,0.7999999999999999
42,116,0.5549034476280212,1,0.08,0.7999999999999999
42,117,0.5558529496192932,1,0.08,0.7999999999999999
42,118,0.5590676069259644,1,0.08,0.7999999999999999
42,119,0.5573456883430481,1,0.08,0.7999999999999999
42,120,0.5598723888397217,1,0.08,0.7999999999999999
42,121,0.5609291791915894,1,0.08,0.7999999999999999
42,122,0.5592808127403259,1,0.08,0.7999999999999999
42,123,0.5564624667167664,1,0.08,0.7999999999999999
42,124,0.559472382068634,1,0.08,0.7999999999999999
42,125,0.5557262897491455,1,0.08,0.7999999999999999
42,126,0.5594090819358826,1,0.08,0.7999999999999999
42,127,0.5562276840209961,1,0.08,0.7999999999999999
42,128,0.5544064044952393,1,0.08,0.7999999999999999
42,129,0.5582461357116699,1,0.08,0.7999999999999999
42,130,0.5568995475769043,1,0.08,0.7999999999999999
42,131,0.5561887621879578,1,0.08,0.7999999999999999
42,132,0.5544883012771606,1,0.08,0.7999999999999999
42,133,0.5556432604789734,1,0.08,0.7999999999999999
42,134,0.5546693801879883,1,0.08,0.7999999999999999
42,135,0.5548766851425171,1,0.08,0.7999999999999999
42,136,0.5548195242881775,1,0.08,0.7999999999999999
42,137,0.5551233291625977,1,0.08,0.7999999999999999
42,138,0.5570379495620728,1,0.08,0.7999999999999999
42,139,0.5579569935798645,1,0.08,0.7999999999999999
42,140,0.5566566586494446,1,0.08,0.7999999999999999
42,141,0.5559372305870056,1,0.08,0.7999999999999999
42,142,0.5559554100036621,1,0.08,0.7999999999999999
42,143,0.5567198395729065,1,0.08,0.7999999999999999
42,144,0.5552210807800293,1,0.08,0.7999999999999999
42,145,0.5560372471809387,1,0.08,0.7999999999999999
42,146,0.5554561614990234,1,0.08,0.7999999999999999
42,147,0.5564466714859009,1,0.08,0.7999999999999999
42,148,0.5571611523628235,1,0.08,0.7999999999999999
42,149,0.5584958791732788,1,0.08,0.7999999999999999
42,150,0.5570890307426453,1,0.08,0.7999999999999999
42,151,0.5571770668029785,1,0.08,0.7999999999999999
42,152,0.5601906776428223,1,0.08,0.7999999999999999
42,153,0.5584376454353333,1,0.08,0.7999999999999999
42,154,0.5545364618301392,1,0.08,0.7999999999999999
42,155,0.5551614165306091,1,0.08,0.7999999999999999
42,156,0.5555323362350464,1,0.08,0.7999999999999999
42,157,0.5600036978721619,1,0.08,0.7999999999999999
42,158,0.5599187612533569,1,0.08,0.7999999999999999
42,159,0.5576599836349487,1,0.08,0.7999999999999999
42,160,0.553930401802063,1,0.08,0.7999999999999999
42,161,0.5547545552253723,1,0.08,0.7999999999999999
42,162,0.5560488104820251,1,0.08,0.7999999999999999
42,163,0.5562611222267151,1,0.08,0.7999999999999999
42,164,0.5576494932174683,1,0.08,0.7999999999999999
42,165,0.5576600432395935,1,0.08,0.7999999999999999
42,166,0.5554149746894836,1,0.08,0.7999999999999999
42,167,0.5570401549339294,1,0.08,0.7999999999999999
42,168,0.5544642806053162,1,0.08,0.7999999999999999
42,169,0.5549672842025757,1,0.08,0.7999999999999999
42,170,0.5559960603713989,1,0.08,0.7999999999999999
42,171,0.5555827021598816,1,0.08,0.7999999999999999
42,172,0.5573716759681702,1,0.08,0.7999999999999999
42,173,0.5572620034217834,1,0.08,0.7999999999999999
42,174,0.5562954545021057,1,0.08,0.7999999999999999
42,175,0.5546672940254211,1,0.08,0.7999999999999999
42,176,0.5577005743980408,1,0.08,0.7999999999999999
42,177,0.558857798576355,1,0.08,0.7999999999999999
42,178,0.5559918880462646,1,0.08,0.7999999999999999
42,179,0.5535959005355835,1,0.08,0.7999999999999999
42,180,0.5560250878334045,1,0.08,0.7999999999999999
42,181,0.556062638759613,1,0.08,0.7999999999999999
42,182,0.555843710899353,1,0.08,0.7999999999999999
42,183,0.5569325089454651,1,0.08,0.7999999999999999
42,184,0.5568364262580872,1,0.08,0.7999999999999999
42,185,0.5571368336677551,1,0.08,0.7999999999999999
42,186,0.5548428297042847,1,0.08,0.7999999999999999
42,187,0.5561944246292114,1,0.08,0.7999999999999999
42,188,0.5552886724472046,1,0.08,0.7999999999999999
42,189,0.5562439560890198,1,0.08,0.7999999999999999
42,190,0.5578487515449524,1,0.08,0.7999999999999999
42,191,0.557658851146698,1,0.08,0.7999999999999999
42,192,0.5573572516441345,1,0.08,0.7999999999999999
42,193,0.5585914254188538,1,0.08,0.7999999999999999
42,194,0.5574062466621399,1,0.08,0.7999999999999999
42,195,0.556034505367279,1,0.08,0.7999999999999999
42,196,0.5562455654144287,1,0.08,0.7999999999999999
42,197,0.5554604530334473,1,0.08,0.7999999999999999
42,198,0.5553848743438721,1,0.08,0.7999999999999999
42,199,0.5555340051651001,1,0.08,0.7999999999999999
42,200,0.5555356740951538,1,0.08,0.7999999999999999
42,201,0.5568512082099915,1,0.08,0.7999999999999999
42,202,0.5555759072303772,1,0.08,0.7999999999999999
42,203,0.5560347437858582,1,0.08,0.7999999999999999
42,204,0.5552303791046143,1,0.08,0.7999999999999999
42,205,0.5552147626876831,1,0.08,0.7999999999999999
42,206,0.5551548004150391,1,0.08,0.7999999999999999
42,207,0.5569493770599365,1,0.08,0.7999999999999999
42,208,0.556751012802124,1,0.08,0.7999999999999999
42,209,0.5563438534736633,1,0.08,0.7999999999999999
42,210,0.5571072101593018,1,0.08,0.7999999999999999
42,211,0.5575069785118103,1,0.08,0.7999999999999999
42,212,0.5566414594650269,1,0.08,0.7999999999999999
42,213,0.5550991296768188,1,0.08,0.7999999999999999
42,214,0.5554324984550476,1,0.08,0.7999999999999999
42,215,0.5562032461166382,1,0.08,0.7999999999999999
42,216,0.556207001209259,1,0.08,0.7999999999999999
42,217,0.554701030254364,1,0.08,0.7999999999999999
42,218,0.555414080619812,1,0.08,0.7999999999999999
42,219,0.5560348629951477,1,0.08,0.7999999999999999
42,220,0.5582042336463928,1,0.08,0.7999999999999999
42,221,0.5555813312530518,1,0.08,0.7999999999999999
42,222,0.557038426399231,1,0.08,0.7999999999999999
42,223,0.555603563785553,1,0.08,0.7999999999999999
42,224,0.5573986172676086,1,0.08,0.7999999999999999
42,225,0.5572754144668579,1,0.08,0.7999999999999999
42,226,0.5564378499984741,1,0.08,0.7999999999999999
42,227,0.5569122433662415,1,0.08,0.7999999999999999
42,228,0.5564014911651611,1,0.08,0.7999999999999999
42,229,0.5579248070716858,1,0.08,0.7999999999999999
42,230,0.5580868721008301,1,0.08,0.7999999999999999
42,231,0.5573394298553467,1,0.08,0.7999999999999999
42,232,0.5567721724510193,1,0.08,0.7999999999999999
42,233,0.5556209683418274,1,0.08,0.7999999999999999
42,234,0.5567647814750671,1,0.08,0.7999999999999999
42,235,0.5566030740737915,1,0.08,0.7999999999999999
42,236,0.5579280853271484,1,0.08,0.7999999999999999
42,237,0.5563753247261047,1,0.08,0.7999999999999999
42,238,0.5558825731277466,1,0.08,0.7999999999999999
42,239,0.5550456643104553,1,0.08,0.7999999999999999
42,240,0.5559248328208923,1,0.08,0.7999999999999999
42,241,0.5566302537918091,1,0.08,0.7999999999999999
42,242,0.5549162030220032,1,0.08,0.7999999999999999
42,243,0.5556638240814209,1,0.08,0.7999999999999999
42,244,0.5565090179443359,1,0.08,0.7999999999999999
42,245,0.5573310852050781,1,0.08,0.7999999999999999
42,246,0.5567676424980164,1,0.08,0.7999999999999999
42,247,0.5554785132408142,1,0.08,0.7999999999999999
42,248,0.556572675704956,1,0.08,0.7999999999999999
42,249,0.5566709637641907,1,0.08,0.7999999999999999
42,250,0.5547555088996887,1,0.08,0.7999999999999999
42,251,0.5568376779556274,1,0.08,0.7999999999999999
42,252,0.5569765567779541,1,0.08,0.7999999999999999
42,253,0.5567802786827087,1,0.08,0.7999999999999999
42,254,0.5580570697784424,1,0.08,0.7999999999999999
42,255,0.558027982711792,1,0.08,0.7999999999999999
42,256,0.5570040941238403,1,0.08,0.7999999999999999
42,257,0.5554631352424622,1,0.08,0.7999999999999999
42,258,0.5572957992553711,1,0.08,0.7999999999999999
42,259,0.5555450916290283,1,0.08,0.7999999999999999
42,260,0.5559655427932739,1,0.08,0.7999999999999999
42,261,0.5565686225891113,1,0.08,0.7999999999999999
42,262,0.5564663410186768,1,0.08,0.7999999999999999
42,263,0.5569717884063721,1,0.08,0.7999999999999999
42,264,0.5576830506324768,1,0.08,0.7999999999999999
42,265,0.5572656393051147,1,0.08,0.7999999999999999
42,266,0.5549989342689514,1,0.08,0.7999999999999999
42,267,0.5558385848999023,1,0.08,0.7999999999999999
42,268,0.5557615160942078,1,0.08,0.7999999999999999
42,269,0.5570491552352905,1,0.08,0.7999999999999999
42,270,0.5568498373031616,1,0.08,0.7999999999999999
42,271,0.5571689009666443,1,0.08,0.7999999999999999
42,272,0.5551667809486389,1,0.08,0.7999999999999999
42,273,0.555611252784729,1,0.08,0.7999999999999999
42,274,0.5572713613510132,1,0.08,0.7999999999999999
42,275,0.5564689636230469,1,0.08,0.7999999999999999
42,276,0.5581638216972351,1,0.08,0.7999999999999999
42,277,0.5583041310310364,1,0.08,0.7999999999999999
42,278,0.5572965741157532,1,0.08,0.7999999999999999
42,279,0.5576810836791992,1,0.08,0.7999999999999999
42,280,0.5588289499282837,1,0.08,0.7999999999999999
42,281,0.5573678612709045,1,0.08,0.7999999999999999
42,282,0.5563379526138306,1,0.08,0.7999999999999999
42,283,0.556117832660675,1,0.08,0.7999999999999999
42,284,0.5562505125999451,1,0.08,0.7999999999999999
42,285,0.5550669431686401,1,0.08,0.7999999999999999
42,286,0.5556935667991638,1,0.08,0.7999999999999999
42,287,0.5561705231666565,1,0.08,0.7999999999999999
42,288,0.5580929517745972,1,0.08,0.7999999999999999
42,289,0.5588405728340149,1,0.08,0.7999999999999999
42,290,0.5578523278236389,1,0.08,0.7999999999999999
42,291,0.5551191568374634,1,0.08,0.7999999999999999
42,292,0.5560805797576904,1,0.08,0.7999999999999999
42,293,0.5545601844787598,1,0.08,0.7999999999999999
42,294,0.5558343529701233,1,0.08,0.7999999999999999
42,295,0.5586549639701843,1,0.08,0.7999999999999999
42,296,0.5566600561141968,1,0.08,0.7999999999999999
42,297,0.555607259273529,1,0.08,0.7999999999999999
42,298,0.5571193695068359,1,0.08,0.7999999999999999
42,299,0.5569735765457153,1,0.08,0.7999999999999999
42,300,0.5566806793212891,1,0.08,0.7999999999999999
42,301,0.5579996705055237,1,0.08,0.7999999999999999
42,302,0.5566853284835815,1,0.08,0.7999999999999999
42,303,0.5570322275161743,1,0.08,0.7999999999999999
42,304,0.5570021867752075,1,0.08,0.7999999999999999
42,305,0.5571907162666321,1,0.08,0.7999999999999999
42,306,0.5577334761619568,1,0.08,0.7999999999999999
42,307,0.5588184595108032,1,0.08,0.7999999999999999
42,308,0.5598262548446655,1,0.08,0.7999999999999999
42,309,0.5569952726364136,1,0.08,0.7999999999999999
42,310,0.5559017658233643,1,0.08,0.7999999999999999
42,311,0.5556290149688721,1,0.08,0.7999999999999999
42,312,0.5571026802062988,1,0.08,0.7999999999999999
42,313,0.5558713674545288,1,0.08,0.7999999999999999
42,314,0.5563488602638245,1,0.08,0.7999999999999999
42,315,0.55744868516922,1,0.08,0.7999999999999999
42,316,0.5562785267829895,1,0.08,0.7999999999999999
42,317,0.5557124018669128,1,0.08,0.7999999999999999
42,318,0.5586987733840942,1,0.08,0.7999999999999999
42,319,0.555794358253479,1,0.08,0.7999999999999999
42,320,0.5564053058624268,1,0.08,0.7999999999999999
42,321,0.5555643439292908,1,0.08,0.7999999999999999
42,322,0.5573484301567078,1,0.08,0.7999999999999999
42,323,0.5571174025535583,1,0.08,0.7999999999999999
42,324,0.557241678237915,1,0.08,0.7999999999999999
42,325,0.5577174425125122,1,0.08,0.7999999999999999
42,326,0.5574055314064026,1,0.08,0.7999999999999999
42,327,0.5567572712898254,1,0.08,0.7999999999999999
42,328,0.5554754137992859,1,0.08,0.7999999999999999
42,329,0.5558945536613464,1,0.08,0.7999999999999999
42,330,0.5563492774963379,1,0.08,0.7999999999999999
42,331,0.5562686324119568,1,0.08,0.7999999999999999
42,332,0.5563714504241943,1,0.08,0.7999999999999999
42,333,0.556199312210083,1,0.08,0.7999999999999999
42,334,0.5568586587905884,1,0.08,0.7999999999999999
42,335,0.5571866035461426,1,0.08,0.7999999999999999
42,336,0.5550467371940613,1,0.08,0.7999999999999999
42,337,0.5547178983688354,1,0.08,0.7999999999999999
42,338,0.5557722449302673,1,0.08,0.7999999999999999
42,339,0.5557875633239746,1,0.08,0.7999999999999999
42,340,0.5554677844047546,1,0.08,0.7999999999999999
42,341,0.5553272366523743,1,0.08,0.7999999999999999
42,342,0.5560508966445923,1,0.08,0.7999999999999999
42,343,0.556536078453064,1,0.08,0.7999999999999999
42,344,0.5576027035713196,1,0.08,0.7999999999999999
42,345,0.5597969889640808,1,0.08,0.7999999999999999
42,346,0.558127760887146,1,0.08,0.7999999999999999
42,347,0.5565335750579834,1,0.08,0.7999999999999999
42,348,0.5559574365615845,1,0.08,0.7999999999999999
42,349,0.55551677942276,1,0.08,0.7999999999999999
42,350,0.5552793145179749,1,0.08,0.7999999999999999
42,351,0.55496746301651,1,0.08,0.7999999999999999
42,352,0.5551152229309082,1,0.08,0.7999999999999999
42,353,0.5557677745819092,1,0.08,0.7999999999999999
42,354,0.5573371648788452,1,0.08,0.7999999999999999
42,355,0.5558685064315796,1,0.08,0.7999999999999999
42,356,0.5553064942359924,1,0.08,0.7999999999999999
42,357,0.5564558506011963,1,0.08,0.7999999999999999
42,358,0.5574299097061157,1,0.08,0.7999999999999999
42,359,0.5562925338745117,1,0.08,0.7999999999999999
42,360,0.5546332001686096,1,0.08,0.7999999999999999
42,361,0.5572397708892822,1,0.08,0.7999999999999999
42,362,0.5569521188735962,1,0.08,0.7999999999999999
42,363,0.5559101700782776,1,0.08,0.7999999999999999
42,364,0.5573469400405884,1,0.08,0.7999999999999999
42,365,0.5568353533744812,1,0.08,0.7999999999999999
42,366,0.5554696917533875,1,0.08,0.7999999999999999
42,367,0.5567997097969055,1,0.08,0.7999999999999999
42,368,0.5590062737464905,1,0.08,0.7999999999999999
42,369,0.5568305253982544,1,0.08,0.7999999999999999
42,370,0.5560950040817261,1,0.08,0.7999999999999999
42,371,0.5574172139167786,1,0.08,0.7999999999999999
42,372,0.5571160912513733,1,0.08,0.7999999999999999
42,373,0.5554652810096741,1,0.08,0.7999999999999999
42,374,0.5558974146842957,1,0.08,0.7999999999999999
42,375,0.555789589881897,1,0.08,0.7999999999999999
42,376,0.5567614436149597,1,0.08,0.7999999999999999
42,377,0.5553739666938782,1,0.08,0.7999999999999999
42,378,0.5558648705482483,1,0.08,0.7999999999999999
42,379,0.5556181073188782,1,0.08,0.7999999999999999
42,380,0.5560640096664429,1,0.08,0.7999999999999999
42,381,0.5574212670326233,1,0.08,0.7999999999999999
42,382,0.556761622428894,1,0.08,0.7999999999999999
42,383,0.5573047995567322,1,0.08,0.7999999999999999
42,384,0.55641108751297,1,0.08,0.7999999999999999
42,385,0.5563192367553711,1,0.08,0.7999999999999999
42,386,0.5558523535728455,1,0.08,0.7999999999999999
42,387,0.5564411282539368,1,0.08,0.7999999999999999
42,388,0.5561267137527466,1,0.08,0.7999999999999999
42,389,0.5574625730514526,1,0.08,0.7999999999999999
42,390,0.5555438995361328,1,0.08,0.7999999999999999
42,391,0.5558618903160095,1,0.08,0.7999999999999999
42,392,0.556537389755249,1,0.08,0.7999999999999999
42,393,0.5570613145828247,1,0.08,0.7999999999999999
42,394,0.5556643009185791,1,0.08,0.7999999999999999
42,395,0.5581228733062744,1,0.08,0.7999999999999999
42,396,0.5579195022583008,1,0.08,0.7999999999999999
42,397,0.5573670268058777,1,0.08,0.7999999999999999
42,398,0.5587126612663269,1,0.08,0.7999999999999999
42,399,0.5573539137840271,1,0.08,0.7999999999999999
42,400,0.5580157041549683,1,0.08,0.7999999999999999
42,401,0.5558284521102905,1,0.08,0.7999999999999999
42,402,0.5548483729362488,1,0.08,0.7999999999999999
42,403,0.5557408332824707,1,0.08,0.7999999999999999
42,404,0.556120753288269,1,0.08,0.7999999999999999
42,405,0.5554168820381165,1,0.08,0.7999999999999999
42,406,0.5561924576759338,1,0.08,0.7999999999999999
42,407,0.5582689046859741,1,0.08,0.7999999999999999
42,408,0.5586095452308655,1,0.08,0.7999999999999999
42,409,0.5559848546981812,1,0.08,0.7999999999999999
42,410,0.5560328960418701,1,0.08,0.7999999999999999
42,411,0.5560320615768433,1,0.08,0.7999999999999999
42,412,0.556940495967865,1,0.08,0.7999999999999999
42,413,0.5566694140434265,1,0.08,0.7999999999999999
42,414,0.5562794208526611,1,0.08,0.7999999999999999
42,415,0.5568094849586487,1,0.08,0.7999999999999999
42,416,0.5561218857765198,1,0.08,0.7999999999999999
42,417,0.5565057396888733,1,0.08,0.7999999999999999
42,418,0.5558463931083679,1,0.08,0.7999999999999999
42,419,0.5565885901451111,1,0.08,0.7999999999999999
42,420,0.556187629699707,1,0.08,0.7999999999999999
42,421,0.5564267039299011,1,0.08,0.7999999999999999
42,422,0.5570529699325562,1,0.08,0.7999999999999999
42,423,0.5575679540634155,1,0.08,0.7999999999999999
42,424,0.5577449798583984,1,0.08,0.7999999999999999
42,425,0.5562093257904053,1,0.08,0.7999999999999999
42,426,0.5553447604179382,1,0.08,0.7999999999999999
42,427,0.5568763017654419,1,0.08,0.7999999999999999
42,428,0.5576083660125732,1,0.08,0.7999999999999999
42,429,0.5572364330291748,1,0.08,0.7999999999999999
42,430,0.5584791302680969,1,0.08,0.7999999999999999
42,431,0.558558464050293,1,0.08,0.7999999999999999
42,432,0.5562378764152527,1,0.08,0.7999999999999999
42,433,0.5563108325004578,1,0.08,0.7999999999999999
42,434,0.5561659932136536,1,0.08,0.7999999999999999
42,435,0.5548209547996521,1,0.08,0.7999999999999999
42,436,0.5562063455581665,1,0.08,0.7999999999999999
42,437,0.5555247664451599,1,0.08,0.7999999999999999
42,438,0.5568699836730957,1,0.08,0.7999999999999999
42,439,0.5571281313896179,1,0.08,0.7999999999999999
42,440,0.5551152229309082,1,0.08,0.7999999999999999
42,441,0.5558688044548035,1,0.08,0.7999999999999999
42,442,0.5564098954200745,1,0.08,0.7999999999999999
42,443,0.5567622184753418,1,0.08,0.7999999999999999
42,444,0.5569057464599609,1,0.08,0.7999999999999999
