Universe,Model,Seed,OOS Sharpe,OOS Return (%),OOS Max DD (%),Future Sharpe,Future Return (%),Future Max DD (%),OOS Sharpe (costed),Future Sharpe (costed)
Forex_Commodities,LSTM (real),303,0.9901692923692308,8.733051951150017,-6.227982075838453,1.5535343942012645,19.613133028783224,-9.00069969818774,0.9037864503202477,1.4575737255189725
Forex_Commodities,XGBoost (real),303,1.25795913963091,8.249840961919208,-3.7704025003691535,0.9539057371221026,8.347329325455322,-8.07474702020233,-0.2301750680633823,0.0562677405687914
Forex_Commodities,LSTM (real),404,0.9901692923692308,8.733051951150017,-6.227982075838453,1.5535343942012645,19.613133028783224,-9.00069969818774,0.9037864503202477,1.4575737255189725
Forex_Commodities,XGBoost (real),404,1.0332685220939033,6.784226277890859,-3.931469220067565,1.5401948761393214,13.388305007467904,-6.691329979748573,-0.4209790487287767,0.6052015757231984
Forex_Commodities,LSTM (real),505,0.9901692923692308,8.733051951150017,-6.227982075838453,1.5535343942012645,19.613133028783224,-9.00069969818774,0.9037864503202477,1.4575737255189725
Forex_Commodities,XGBoost (real),505,0.763975133962412,5.028322364599225,-4.236537764957559,1.4484762411460634,13.925564707837701,-6.793676355630815,-0.6106984639464681,0.45690700550194063
Forex_Commodities,LSTM (real),606,0.9901692923692308,8.733051951150017,-6.227982075838453,1.5535343942012645,19.613133028783224,-9.00069969818774,0.9037864503202477,1.4575737255189725
Forex_Commodities,XGBoost (real),606,1.3276999755791556,8.657873889878221,-3.7704025003693284,0.6885868069354054,5.963050049478413,-9.345543511853025,-0.1315483833930959,-0.32173498209157314
Forex_Commodities,LSTM (real),707,0.9901692923692308,8.733051951150017,-6.227982075838453,1.5535343942012645,19.613133028783224,-9.00069969818774,0.9037864503202477,1.4575737255189725
Forex_Commodities,XGBoost (real),707,0.9915913270906027,6.535077641815756,-3.4037909790615153,0.7717468332487795,6.742699402727292,-7.669778612840486,-0.45732570137190587,-0.2440914233839169
Forex_Commodities,LSTM (real),808,0.9901692923692308,8.733051951150017,-6.227982075838453,1.5535343942012645,19.613133028783224,-9.00069969818774,0.9037864503202477,1.4575737255189725
Forex_Commodities,XGBoost (real),808,0.7306005742606577,4.830366812211695,-4.358677898903317,0.8358208618609735,7.032212230350132,-7.736389006598881,-0.6223228477712461,-0.20631210585747614
Forex_Commodities,LSTM (real),909,0.9901692923692308,8.733051951150017,-6.227982075838453,1.5535343942012645,19.613133028783224,-9.00069969818774,0.9037864503202477,1.4575737255189725
Forex_Commodities,XGBoost (real),909,0.8497144837548943,5.509369344508097,-3.403790979061483,0.5015559099501646,4.154509586868893,-7.669778612840518,-0.6553947052845113,-0.45937450893158455
