Universe,Window,Model,Seed,Offset,Sharpe,Return (%),Max DD (%),Rebalances,Mean Cash Frac,Mean Top Weight
India_Nifty_50,Holdout,Axiom v0.9,505,-2.5,-1.0174353311087254,-11.82543309338856,-18.353097332213096,18,0.10953973209158914,0.25086733955290075
India_Nifty_50,Holdout,Axiom v0.9,606,-2.5,-0.1120826879632611,-2.533931447846649,-14.924831651068263,20,0.04909269255508534,0.3077198632028359
India_Nifty_50,Holdout,Axiom v0.9,707,-2.5,-0.8324859121286354,-7.134367411679598,-12.17986819670067,18,0.3384523415737625,0.22251565958653396
India_Nifty_50,Holdout,Axiom v0.9,808,-2.5,-0.38002679217708846,-3.7299119164601824,-11.40254890452211,18,0.32894068818266886,0.17362706673818476
India_Nifty_50,Holdout,Axiom v0.9,909,-2.5,-0.9036274013306289,-9.346002282484168,-16.551046605496012,17,0.15126436796451623,0.20655943511253572
India_Nifty_50,Holdout,RAI v6 Fast,-1,-2.5,0.29126513993116876,3.5181556353974575,-15.440930676204543,46,0.04177121428587425,0.8937058129097829
India_Nifty_50,Holdout,Axiom v0.9,42,-1.5,0.15981519548422754,0.9806212519093194,-8.907805556736136,17,0.3718269547869203,0.29269221186178335
India_Nifty_50,Holdout,Axiom v0.9,101,-1.5,-0.15343641813291553,-1.3440904634334894,-9.311588761132427,12,0.41369098195160686,0.21297754638808336
India_Nifty_50,Holdout,Axiom v0.9,202,-1.5,-0.6585271209097745,-9.288932488791012,-18.189951041317958,25,0.03871150225764027,0.2275208410788131
India_Nifty_50,Holdout,Axiom v0.9,303,-1.5,-0.9152557094358824,-11.231597754300216,-19.250857143402893,24,0.05627889914142287,0.22451199284251583
India_Nifty_50,Holdout,Axiom v0.9,404,-1.5,-0.3253924088165703,-4.4911212767900555,-13.195795352803524,23,0.15479859931544665,0.3185536546815952
India_Nifty_50,Holdout,Axiom v0.9,505,-1.5,-1.014038517449784,-9.926272780087796,-15.57376588955918,17,0.2516505054769077,0.21038433782778404
India_Nifty_50,Holdout,Axiom v0.9,606,-1.5,-0.09095692013078707,-2.008309020614907,-13.788475311415638,22,0.12204983949652787,0.2864838567493262
India_Nifty_50,Holdout,Axiom v0.9,707,-1.5,-0.815804901251703,-4.319745734668235,-7.696992292170882,12,0.5876604503942567,0.13831057227801696
India_Nifty_50,Holdout,Axiom v0.9,808,-1.5,-0.430274897182081,-2.5865528987809028,-7.319072492521059,10,0.5711575892047596,0.11313900102480264
India_Nifty_50,Holdout,Axiom v0.9,909,-1.5,-0.9064871233146543,-7.424508287403664,-13.274942200460652,14,0.32701170116168915,0.16247338648862744
India_Nifty_50,Holdout,RAI v6 Fast,-1,-1.5,0.2983730373879585,3.4922799290007633,-14.533254323999953,56,0.10729722991304065,0.8300136946878124
India_Nifty_50,Holdout,Axiom v0.9,42,-0.5,0.14277150580372067,0.5964218713677027,-5.547246793411591,10,0.6134551001906113,0.17592049824275935
India_Nifty_50,Holdout,Axiom v0.9,101,-0.5,-0.1546416044572593,-0.7281990767876612,-5.456130181827004,8,0.6586764750800703,0.12441186712498792
India_Nifty_50,Holdout,Axiom v0.9,202,-0.5,-0.669069414367695,-8.794121910269059,-17.21686392734168,23,0.09868275878388658,0.21307810123785617
India_Nifty_50,Holdout,Axiom v0.9,303,-0.5,-0.9156057560727647,-10.252620871992857,-17.651063281233498,21,0.13878770672839014,0.20354175500049548
India_Nifty_50,Holdout,Axiom v0.9,404,-0.5,-0.3610782957645421,-3.7874127708753424,-10.635098013386415,18,0.3278623576052034,0.25046965887338496
India_Nifty_50,Holdout,Axiom v0.9,505,-0.5,-1.040166286016473,-7.114216108344373,-11.113753782366526,11,0.4774810542812649,0.14626150701208826
India_Nifty_50,Holdout,Axiom v0.9,606,-0.5,-0.08873989525913538,-1.5413080461937012,-11.583639388615047,19,0.26929801610601983,0.24309677199745663
India_Nifty_50,Holdout,Axiom v0.9,707,-0.5,-0.8171374166460061,-2.094025622552942,-3.7604499344283773,6,0.7983160744107932,0.06745458111784643
India_Nifty_50,Holdout,Axiom v0.9,808,-0.5,-0.4796174629561374,-1.4052370641879364,-3.7117618348420036,4,0.7842771173834648,0.058487625810410254
India_Nifty_50,Holdout,Axiom v0.9,909,-0.5,-0.9005952985030435,-4.6986955395116325,-8.571704555485882,10,0.5697069438890255,0.10264633887069831
India_Nifty_50,Holdout,RAI v6 Fast,-1,-0.5,0.3147661963741794,3.3506846922138678,-12.387075326663318,73,0.25064658035760484,0.6933378423135133
India_Nifty_50,Holdout,Axiom v0.9,42,0.0,0.1461590729795848,0.46840476674137044,-3.9565985955680087,6,0.7218451088597683,0.12628205494029016
India_Nifty_50,Holdout,Axiom v0.9,101,0.0,-0.22457441725092628,-0.6879943586131421,-3.897084385848197,3,0.7613227605212306,0.08819304920617665
India_Nifty_50,Holdout,Axiom v0.9,202,0.0,-0.6659734589786744,-8.206298975526261,-16.204213698030877,23,0.15326592639951803,0.20040258036342407
India_Nifty_50,Holdout,Axiom v0.9,303,0.0,-0.8906297031067741,-9.166095885099457,-16.156047797323048,22,0.20867766227561202,0.18633764998941418
India_Nifty_50,Holdout,Axiom v0.9,404,0.0,-0.35738809307010194,-3.042590150401625,-8.895937934284001,16,0.44518217662527415,0.20539378599310984
India_Nifty_50,Holdout,Axiom v0.9,505,0.0,-1.0672878643176766,-5.541719881031348,-8.617364108789136,10,0.6027880469746878,0.10995672649492193
India_Nifty_50,Holdout,Axiom v0.9,606,0.0,-0.08290002104858857,-1.2009279953941743,-9.976366805738428,18,0.372716354300567,0.2121879839082875
India_Nifty_50,Holdout,Axiom v0.9,707,0.0,-0.8138804576873628,-1.4023959184033319,-2.4425824699777543,4,0.8628923304850667,0.044997489020636404
India_Nifty_50,Holdout,Axiom v0.9,808,0.0,-0.5192264561289573,-1.0147095056926125,-2.5330355370943654,2,0.8550795840596861,0.03952529071982032
India_Nifty_50,Holdout,Axiom v0.9,909,0.0,-0.9404564022169881,-3.568500846496403,-6.370365938812897,6,0.6851653342752702,0.07543643337941563
India_Nifty_50,Holdout,RAI v6 Fast,-1,0.0,0.32557732882237844,3.1269799115155594,-10.764104579549587,75,0.35761743777173793,0.5932438208749081
Forex_Commodities,OOS,Axiom v0.9,42,-3.5,0.27574693286872876,1.5463008291221936,-5.199439794110881,19,0.07020489893456974,0.387066739313574
Forex_Commodities,OOS,Axiom v0.9,101,-3.5,0.41755508189779517,3.888860915014569,-7.956906797851139,22,0.09278374827194509,0.3130904808803339
Forex_Commodities,OOS,Axiom v0.9,202,-3.5,0.9912720841647282,10.220551830678492,-6.189744457675473,23,0.005340779776995664,0.250016775502843
Forex_Commodities,OOS,Axiom v0.9,303,-3.5,0.44882133819003933,4.257117675062161,-7.270353589112377,14,0.007666884508362121,0.23187136779272163
Forex_Commodities,OOS,Axiom v0.9,404,-3.5,-0.045452300312759736,-0.8072704227808258,-7.428513113572327,14,0.02792233607880003,0.3530142959171839
Forex_Commodities,OOS,Axiom v0.9,505,-3.5,0.5738558585079933,5.045177164922787,-6.749621820609045,21,0.04483031500120178,0.2901039733115856
Forex_Commodities,OOS,Axiom v0.9,606,-3.5,0.4249571718832325,8.02809901049002,-13.169614947609027,68,0.01298933813697934,0.3659994507135529
Forex_Commodities,OOS,Axiom v0.9,707,-3.5,0.3085766948641398,2.802365074414581,-7.6018799126506025,13,0.15525629846330113,0.27976009504794497
Forex_Commodities,OOS,Axiom v0.9,808,-3.5,0.30137753188495553,2.4674503773733925,-7.66226547120031,18,0.15150103108099916,0.22101159667406672
Forex_Commodities,OOS,Axiom v0.9,909,-3.5,0.42567202437776525,4.469822107404409,-8.717528632006275,16,0.060197206858170815,0.2288435950741767
Forex_Commodities,OOS,RAI v6 Fast,-1,-3.5,0.3473774376350341,2.1602576912894245,-7.566572044973456,31,0.016110422406601873,0.9156952692095511
Forex_Commodities,OOS,Axiom v0.9,42,-2.5,0.25838954919156315,1.304580316762527,-4.660849202079895,15,0.16846371191627124,0.3455812408658233
Forex_Commodities,OOS,Axiom v0.9,101,-2.5,0.39556324815240823,3.195138328297098,-6.862656943942455,19,0.2186809116023181,0.27174264048716373
Forex_Commodities,OOS,Axiom v0.9,202,-2.5,0.9909305026432345,10.12222296998415,-6.130999323273115,23,0.014382488701109052,0.2477214089459263
Forex_Commodities,OOS,Axiom v0.9,303,-2.5,0.4492128782915889,4.211200997017706,-7.1773914314627225,14,0.020547590157340468,0.22869479411720672
Forex_Commodities,OOS,Axiom v0.9,404,-2.5,-0.03550167375006939,-0.6658439017780848,-7.053905589504832,15,0.07257189953472575,0.33685085120955355
Forex_Commodities,OOS,Axiom v0.9,505,-2.5,0.5824900640789876,4.807484453558097,-6.295727582704543,18,0.11313580156216928,0.26814072856265553
Forex_Commodities,OOS,Axiom v0.9,606,-2.5,0.42570306474079694,7.945202131299256,-12.906172105707277,68,0.03445948902432174,0.3578058626264886
Forex_Commodities,OOS,Axiom v0.9,707,-2.5,0.3165874207800765,2.3764313566731365,-6.008697627367522,13,0.33825835317185515,0.22069562135269621
Forex_Commodities,OOS,Axiom v0.9,808,-2.5,0.23422733707081267,1.5095380051514784,-6.147411648261538,13,0.3262529632673201,0.17665263661580838
Forex_Commodities,OOS,Axiom v0.9,909,-2.5,0.4127895844331934,3.983029409962713,-8.030868314118488,14,0.14849856324787358,0.20798639080319675
Forex_Commodities,OOS,RAI v6 Fast,-1,-2.5,0.3486890331411643,2.116194364417523,-7.338794968366079,33,0.04263442884401419,0.8908293508737518
Forex_Commodities,OOS,Axiom v0.9,42,-1.5,0.2814279516740814,1.1410577506580477,-3.6244456539305943,13,0.3528012871860071,0.2672512264438007
Forex_Commodities,OOS,Axiom v0.9,101,-1.5,0.3803545921618796,2.2681018338724934,-4.897373894573747,12,0.43381665251138457,0.19975426323838613
Forex_Commodities,OOS,Axiom v0.9,202,-1.5,0.9980528923323684,9.97367575057535,-6.03591600044894,24,0.038161994126228,0.24159606582928358
Forex_Commodities,OOS,Axiom v0.9,303,-1.5,0.4501556785428949,4.092148494265979,-6.937016645596551,14,0.05377155193888456,0.22051890243816605
Forex_Commodities,OOS,Axiom v0.9,404,-1.5,-0.07349842674475796,-0.8484058154723972,-6.313691678092441,12,0.1751930825456268,0.29811779136191435
Forex_Commodities,OOS,Axiom v0.9,505,-1.5,0.5577602692707903,3.87777469953432,-5.307782341850068,13,0.25684669568137986,0.2241982964606398
Forex_Commodities,OOS,Axiom v0.9,606,-1.5,0.42412540049657954,7.623955197381083,-12.240912866030165,67,0.08784996394873457,0.3375529065521015
Forex_Commodities,OOS,Axiom v0.9,707,-1.5,0.3209025064196974,1.5942100864480002,-3.803156322788016,9,0.5864704548913624,0.13917623894711095
Forex_Commodities,OOS,Axiom v0.9,808,-1.5,0.2075619662774647,0.9053373891219518,-3.9236921079411764,7,0.5671669578912836,0.11477986876408741
Forex_Commodities,OOS,Axiom v0.9,909,-1.5,0.39381786145330044,3.0899789721601234,-6.454030449121831,11,0.3226246836393696,0.16476094305902975
Forex_Commodities,OOS,RAI v6 Fast,-1,-1.5,0.36304600082584726,2.069280531917128,-6.773283817416109,33,0.10940695185819402,0.8258878064168031
Forex_Commodities,OOS,Axiom v0.9,42,-0.5,0.16196499364139497,0.4139236576214067,-2.3232080945433418,4,0.5949528303571333,0.16594552010930244
Forex_Commodities,OOS,Axiom v0.9,101,-0.5,0.36798553212825846,1.3233804154565432,-2.8095828146674484,7,0.6725982289966305,0.11621093087861596
Forex_Commodities,OOS,Axiom v0.9,202,-0.5,1.0081773278720454,9.420631473325747,-5.6484744057979945,24,0.09732594253822566,0.2264721363577977
Forex_Commodities,OOS,Axiom v0.9,303,-0.5,0.46806465596414343,3.9537994884445204,-6.363486817968796,13,0.13291869296994735,0.20107369990418855
Forex_Commodities,OOS,Axiom v0.9,404,-0.5,-0.07793549651071617,-0.6248813236687023,-4.856724980591265,11,0.3660385957265825,0.22847521753014188
Forex_Commodities,OOS,Axiom v0.9,505,-0.5,0.5416463014020932,2.625434995911058,-3.712346296446209,10,0.48543222194143165,0.15449062382189033
Forex_Commodities,OOS,Axiom v0.9,606,-0.5,0.4181557391082123,6.806206437377615,-10.730626605560461,62,0.20577101827176122,0.2925569394577949
Forex_Commodities,OOS,Axiom v0.9,707,-0.5,0.24213058027210607,0.6125393450966854,-1.8907459775027315,4,0.7944382343160091,0.06737457740423981
Forex_Commodities,OOS,Axiom v0.9,808,-0.5,0.1514811395983516,0.3397325590431821,-1.9627409431173743,2,0.784593861019301,0.05638934379380346
Forex_Commodities,OOS,Axiom v0.9,909,-0.5,0.44559102613734536,2.3403053839223142,-4.0571820998266475,10,0.5671202654331274,0.10445081767847825
Forex_Commodities,OOS,RAI v6 Fast,-1,-0.5,0.384800169131878,1.8623217798685143,-5.571621270103205,48,0.2554613691427681,0.6845907790402413
Forex_Commodities,OOS,Axiom v0.9,42,0.0,0.19696624962788634,0.38077267083254096,-1.592658909871646,3,0.7084532743897594,0.11916720132582578
Forex_Commodities,OOS,Axiom v0.9,101,0.0,0.21772747866371944,0.528304210788888,-1.9089069005031207,3,0.7721879709074937,0.08220957219209668
Forex_Commodities,OOS,Axiom v0.9,202,0.0,1.0058075234776893,8.846708250858493,-5.304226116454362,23,0.15061477078877736,0.2127375186093048
Forex_Commodities,OOS,Axiom v0.9,303,0.0,0.46324134782782994,3.618571712596119,-5.844935584370116,12,0.20101041922337828,0.1844258932114075
Forex_Commodities,OOS,Axiom v0.9,404,0.0,-0.05001196380396335,-0.3495624993512636,-3.984359245592354,9,0.4865408055942322,0.18445111311156917
Forex_Commodities,OOS,Axiom v0.9,505,0.0,0.49022509129872033,1.853839346907482,-2.8235524770848413,8,0.6089851658822635,0.11705045512976266
Forex_Commodities,OOS,Axiom v0.9,606,0.0,0.40065984305018426,5.882236352228798,-9.495389612721192,56,0.2981910200115584,0.2580086726314357
Forex_Commodities,OOS,Axiom v0.9,707,0.0,0.14635629287989835,0.2424106880148713,-1.3444369275214363,2,0.8648187514553592,0.04322219766906054
Forex_Commodities,OOS,Axiom v0.9,808,0.0,0.25557465902117193,0.40386970026340396,-1.262257454947306,3,0.8570299939115475,0.03744613070566968
Forex_Commodities,OOS,Axiom v0.9,909,0.0,0.3893707443326592,1.5175740833717644,-3.107092253325355,7,0.6831571951059198,0.07619100420423858
Forex_Commodities,OOS,RAI v6 Fast,-1,0.0,0.3945950944111784,1.6438632776563988,-4.746110349611736,52,0.36563529652260424,0.5798837784169574
Forex_Commodities,Holdout,Axiom v0.9,42,-3.5,1.36891942831485,10.700443712371953,-6.619834216216184,21,0.06966027950952686,0.39595895701164824
Forex_Commodities,Holdout,Axiom v0.9,101,-3.5,1.4035010078352455,26.329836641015092,-16.054032917528918,50,0.08903851355589039,0.30426330358578113
Forex_Commodities,Holdout,Axiom v0.9,202,-3.5,1.0216720081573147,16.185195048909208,-15.79348141029619,37,0.004924079634379731,0.2505197374712851
Forex_Commodities,Holdout,Axiom v0.9,303,-3.5,1.5561063085122016,16.943798072158557,-7.251897173475633,22,0.008424475255868358,0.2402220573097031
Forex_Commodities,Holdout,Axiom v0.9,404,-3.5,1.915168981614912,15.830006594089262,-7.147886422400164,27,0.02560788094132807,0.3615073939662657
Forex_Commodities,Holdout,Axiom v0.9,505,-3.5,1.455791656898061,17.927508886118893,-8.729762080779695,38,0.04426028777091853,0.2883324891218675
Forex_Commodities,Holdout,Axiom v0.9,606,-3.5,0.6269505187750292,17.221924669592315,-30.846721051644614,57,0.01371851221538249,0.37843574136332625
Forex_Commodities,Holdout,Axiom v0.9,707,-3.5,1.292994279494199,12.478739410663398,-5.235096578558034,17,0.16267381598152983,0.28258894716790495
Forex_Commodities,Holdout,Axiom v0.9,808,-3.5,1.4828625659452521,21.66547285955307,-12.606062561148049,45,0.14247727447280611,0.22598792247815194
Forex_Commodities,Holdout,Axiom v0.9,909,-3.5,1.3436091856760213,22.198974850348407,-11.138170331981518,33,0.05623781489037443,0.23965157733066544
Forex_Commodities,Holdout,RAI v6 Fast,-1,-3.5,0.38491167674573207,2.2675379275194363,-5.673926508110599,29,0.014277186711137977,0.9426096559740272
Forex_Commodities,Holdout,Axiom v0.9,42,-2.5,1.3234176110174767,9.300406255164573,-5.909156438591793,19,0.16826925828293102,0.3517368760048745
Forex_Commodities,Holdout,Axiom v0.9,101,-2.5,1.3714609697831837,22.029367331504666,-13.996508713556016,40,0.21075645093039264,0.2649931446354722
Forex_Commodities,Holdout,Axiom v0.9,202,-2.5,1.012372648477313,15.848604331825445,-15.667081614362054,36,0.013271671432993784,0.2484833316598944
Forex_Commodities,Holdout,Axiom v0.9,303,-2.5,1.5480528300866938,16.59846794942357,-7.148778659942202,20,0.022567656016545232,0.23683566777903248
Forex_Commodities,Holdout,Axiom v0.9,404,-2.5,1.8785668648950138,14.83292078275651,-6.8945343085785735,26,0.0666508195084128,0.34648174372089824
Forex_Commodities,Holdout,Axiom v0.9,505,-2.5,1.4726402310692384,16.845032361553546,-8.194343974451687,34,0.11171374109643038,0.26747881858597183
Forex_Commodities,Holdout,Axiom v0.9,606,-2.5,0.6258588315182009,16.93126199252115,-30.24329317452123,55,0.03639848822685926,0.3690100924308614
Forex_Commodities,Holdout,Axiom v0.9,707,-2.5,1.2740059975807363,9.637168308574573,-4.125397197888803,13,0.345747813732108,0.22112751874072395
Forex_Commodities,Holdout,Axiom v0.9,808,-2.5,1.4340453705580747,16.600133728156074,-10.31231300685873,35,0.31001910125165133,0.18201054515387344
Forex_Commodities,Holdout,Axiom v0.9,909,-2.5,1.3307143749874304,20.073949798405376,-10.201533978316096,30,0.13962535362822637,0.21769277486251795
Forex_Commodities,Holdout,RAI v6 Fast,-1,-2.5,0.35759002694075925,2.0484140709344345,-5.627183049816445,32,0.038484545660880685,0.9179417771620106
Forex_Commodities,Holdout,Axiom v0.9,42,-1.5,1.42935510689895,7.901529547452135,-4.686088103596732,16,0.35349543368987524,0.26881023737128584
Forex_Commodities,Holdout,Axiom v0.9,101,-1.5,1.3815501285299412,15.87841046631555,-10.117564316674635,33,0.4217653276072927,0.19590680432986315
Forex_Commodities,Holdout,Axiom v0.9,202,-1.5,1.01982503251969,15.628446529847984,-15.333187380454088,36,0.035271553385880915,0.24298465590887744
Forex_Commodities,Holdout,Axiom v0.9,303,-1.5,1.5641277579659436,16.140643827479153,-6.825801536129219,22,0.058875852929396816,0.22810715936396947
Forex_Commodities,Holdout,Axiom v0.9,404,-1.5,1.8667160762511181,13.179879794908578,-6.20829677923327,24,0.16228391589963667,0.3112767982893554
Forex_Commodities,Holdout,Axiom v0.9,505,-1.5,1.4623845765107972,14.09232944511949,-7.035660465219171,24,0.2551559465147261,0.22395350495989175
Forex_Commodities,Holdout,Axiom v0.9,606,-1.5,0.6231011978511375,16.18862019812337,-28.560269207163337,58,0.09315272422158685,0.3468035372906859
Forex_Commodities,Holdout,Axiom v0.9,707,-1.5,1.2128085796714423,5.621928221983086,-2.6610525030681043,6,0.5902163076998207,0.13880929700263195
Forex_Commodities,Holdout,Axiom v0.9,808,-1.5,1.4250927038639416,10.613716125252548,-6.877217091139368,20,0.5511133692842343,0.11800279524831224
Forex_Commodities,Holdout,Axiom v0.9,909,-1.5,1.3364220180291175,16.32967647222827,-8.438942926830588,24,0.3058242695649787,0.17592065632985793
Forex_Commodities,Holdout,RAI v6 Fast,-1,-1.5,0.3823737540792061,2.0813413704519057,-5.1931057820093836,49,0.09848489399774447,0.8598105729618143
Forex_Commodities,Holdout,Axiom v0.9,42,-0.5,1.411996871570018,5.047140138617978,-3.0178352358238953,7,0.5935556042199394,0.1650911815197179
Forex_Commodities,Holdout,Axiom v0.9,101,-0.5,1.2849977446712595,8.395491162407097,-6.151071725176383,16,0.6668054624532309,0.11390539462805768
Forex_Commodities,Holdout,Axiom v0.9,202,-0.5,0.9810430012273587,14.112760795772372,-14.912744186914754,32,0.09037806994892612,0.22921410747750318
Forex_Commodities,Holdout,Axiom v0.9,303,-0.5,1.5669703054747348,14.739594614727647,-6.26018009659719,20,0.14433770561007775,0.20811262053160554
Forex_Commodities,Holdout,Axiom v0.9,404,-0.5,1.880001172585989,10.262728869619743,-5.015391336057205,21,0.3441839599038024,0.24318284273217064
Forex_Commodities,Holdout,Axiom v0.9,505,-0.5,1.414148792488435,9.460765264964754,-4.857574834710746,15,0.48091674113739163,0.153999122540616
Forex_Commodities,Holdout,Axiom v0.9,606,-0.5,0.6172524727679246,14.392117508536039,-25.042469970399466,57,0.21864917395511319,0.2972901337319942
Forex_Commodities,Holdout,Axiom v0.9,707,-0.5,1.2146466080324823,2.7801636969269294,-1.2736680821765696,3,0.7971535066052872,0.06913875774471052
Forex_Commodities,Holdout,Axiom v0.9,808,-0.5,1.3906747562565154,5.27587040735229,-3.5299537060371167,8,0.7702919495705981,0.06023455788194239
Forex_Commodities,Holdout,Axiom v0.9,909,-0.5,1.3191703458157769,10.482018301718753,-5.541437570975296,19,0.5450928494570064,0.1150973162394907
Forex_Commodities,Holdout,RAI v6 Fast,-1,-0.5,0.36012758774924514,1.6908050367544947,-4.548258683363989,63,0.232222944540264,0.7302843132559401
Forex_Commodities,Holdout,Axiom v0.9,42,0.0,1.2901756936548874,3.389971308752071,-2.231865460804706,5,0.7089299659621903,0.1196174550861657
Forex_Commodities,Holdout,Axiom v0.9,101,0.0,1.2728463226884088,5.740933303094153,-4.083866682997255,11,0.7680254952522805,0.08063481380984802
Forex_Commodities,Holdout,Axiom v0.9,202,0.0,0.9893327259075003,13.425448981797516,-14.059957595452246,31,0.14079676586026138,0.216459183432222
Forex_Commodities,Holdout,Axiom v0.9,303,0.0,1.5689631807874846,13.424099105199993,-5.6518594772239,19,0.21737825727376883,0.1898734278726172
Forex_Commodities,Holdout,Axiom v0.9,404,0.0,1.9153077424217015,8.53969267530963,-4.067653097842114,21,0.4625266261271578,0.19993289720065333
Forex_Commodities,Holdout,Axiom v0.9,505,0.0,1.3818987981980515,6.900410254538647,-3.6894405901348364,11,0.6062822252267436,0.11643658755344613
Forex_Commodities,Holdout,Axiom v0.9,606,0.0,0.5893866865150815,12.25627847196149,-22.418562481571673,48,0.31590455695639874,0.2600959929823702
Forex_Commodities,Holdout,Axiom v0.9,707,0.0,1.1036315157899874,1.7280428536889714,-0.9254792804520396,2,0.8631883964200207,0.04733750569275615
Forex_Commodities,Holdout,Axiom v0.9,808,0.0,1.3024448601990213,3.46765137123064,-2.2631819223802765,5,0.8457369091579723,0.04067098078092831
Forex_Commodities,Holdout,Axiom v0.9,909,0.0,1.2923353456640332,7.6387132628428445,-4.193727677345489,10,0.6644698029224877,0.08540749685928001
Forex_Commodities,Holdout,RAI v6 Fast,-1,0.0,0.32986107272709864,1.3553264257894604,-4.046930938862571,67,0.3347909738755195,0.6315264550220919
Crypto_PIT,OOS,Axiom v0.9,42,-3.5,0.8906104225266767,63.80216472005278,-50.41844104362588,99,0.07729115303720305,0.4625424300043569
Crypto_PIT,OOS,Axiom v0.9,101,-3.5,0.9993044369767919,71.21832437566088,-44.88099054556108,93,0.09484062291853762,0.3080681061751858
Crypto_PIT,OOS,Axiom v0.9,202,-3.5,1.4485746493761962,126.97880819108249,-45.70592848740902,78,0.00508198334168645,0.2640909503257034
Crypto_PIT,OOS,Axiom v0.9,303,-3.5,1.2835742879274445,126.99302400334354,-48.602067966887546,95,0.00936095199553803,0.23042387709208711
Crypto_PIT,OOS,Axiom v0.9,404,-3.5,1.2616735575090137,110.95754251948927,-48.3866101496681,108,0.02314520002120722,0.3666486154089977
Crypto_PIT,OOS,Axiom v0.9,505,-3.5,1.390229384252201,108.65726651671177,-40.75442347123869,79,0.04280025111522222,0.2774131870068756
Crypto_PIT,OOS,Axiom v0.9,606,-3.5,1.4422391246365553,142.04535420431105,-44.74397977744747,88,0.018722533767779135,0.2982573990792623
Crypto_PIT,OOS,Axiom v0.9,707,-3.5,1.2954706363949473,115.46074097134644,-43.38763131403854,112,0.15559700462168985,0.2809901847702352
Crypto_PIT,OOS,Axiom v0.9,808,-3.5,1.1761780151534185,77.32908925785777,-43.32326551313045,91,0.14234503474422702,0.2152504463697319
Crypto_PIT,OOS,Axiom v0.9,909,-3.5,1.2349940257761591,108.62286923119382,-44.93824707168281,101,0.06079191439345154,0.23043185657340393
Crypto_PIT,OOS,RAI v6 Fast,-1,-3.5,0.4482359524551961,4.53217426761916,-64.96390890865098,47,0.011231735585901645,0.9621089602334416
Crypto_PIT,OOS,Axiom v0.9,42,-2.5,0.8972492909223717,59.002362331252336,-45.592588439798874,98,0.18472179200470948,0.40781967023218757
Crypto_PIT,OOS,Axiom v0.9,101,-2.5,1.00961827358257,63.21008208918861,-39.49675237129734,92,0.22145262913966549,0.2657957742938569
Crypto_PIT,OOS,Axiom v0.9,202,-2.5,1.444920449560296,125.0347752400089,-45.40172350064024,81,0.013721632928258641,0.2615880933280179
Crypto_PIT,OOS,Axiom v0.9,303,-2.5,1.2858616157406284,125.28748541352815,-47.919804758687164,94,0.02501328670881439,0.2266964015739364
Crypto_PIT,OOS,Axiom v0.9,404,-2.5,1.258335165093185,105.99402835558354,-46.92304003141441,110,0.06039513495758908,0.35250290200582574
Crypto_PIT,OOS,Axiom v0.9,505,-2.5,1.387970029845736,99.8039698382255,-38.31080330766988,80,0.10890611602372222,0.2582446166730879
Crypto_PIT,OOS,Axiom v0.9,606,-2.5,1.4465384347252337,137.6665670538634,-43.53709944049014,89,0.04931746302260494,0.2891896941976325
Crypto_PIT,OOS,Axiom v0.9,707,-2.5,1.2818235647435507,87.31542901049718,-35.14923704990526,103,0.33478928735532865,0.22183933528738473
Crypto_PIT,OOS,Axiom v0.9,808,-2.5,1.1635914119818496,60.609251937794404,-36.080506102030974,87,0.31071698863219277,0.17316550147574752
Crypto_PIT,OOS,Axiom v0.9,909,-2.5,1.2336036238969865,97.72540786078119,-41.40406594903791,105,0.14950088369186534,0.2087936205494375
Crypto_PIT,OOS,RAI v6 Fast,-1,-2.5,0.45146283849673297,5.686370575179955,-64.11397501508321,60,0.028968830793409853,0.9454452480545369
Crypto_PIT,OOS,Axiom v0.9,42,-1.5,0.8997007854268848,47.03714143236961,-35.9670360267113,91,0.3800269236912284,0.30892955723578763
Crypto_PIT,OOS,Axiom v0.9,101,-1.5,1.0252264074013058,47.40513627649248,-29.824521298286612,80,0.4358782845477673,0.1938355131694854
Crypto_PIT,OOS,Axiom v0.9,202,-1.5,1.4425920205567213,121.24543274128432,-44.5378383019205,78,0.03638524997049489,0.2555916159830365
Crypto_PIT,OOS,Axiom v0.9,303,-1.5,1.2921357247157668,120.96032498296196,-46.197850804077916,97,0.0651322044959654,0.21729392911800863
Crypto_PIT,OOS,Axiom v0.9,404,-1.5,1.2583423271013312,95.4970235783234,-43.26766015634402,111,0.14835240353759074,0.31912911411173156
Crypto_PIT,OOS,Axiom v0.9,505,-1.5,1.381342957693008,81.41908256588401,-33.080093170802876,81,0.2496165132028248,0.21695646863919762
Crypto_PIT,OOS,Axiom v0.9,606,-1.5,1.4552437649467913,126.5590074430535,-40.412132532976074,93,0.12341309723638691,0.2672954094727988
Crypto_PIT,OOS,Axiom v0.9,707,-1.5,1.25536421249092,51.14800264961592,-22.799247070537103,86,0.5792757294682538,0.1404905960428193
Crypto_PIT,OOS,Axiom v0.9,808,-1.5,1.1584135334757184,38.442375021405596,-24.51624060156707,68,0.5503362892378052,0.11294601543264438
Crypto_PIT,OOS,Axiom v0.9,909,-1.5,1.2118473143585158,74.49283020169888,-34.0347279974029,104,0.32278015683999634,0.1665111363270633
Crypto_PIT,OOS,RAI v6 Fast,-1,-1.5,0.4430552358697711,6.678705226053072,-61.41032985534088,82,0.07527267423556817,0.8992223000266154
